sport,score,video_id,video,url,start_time,end_time,category,captions
tennis,17,video8706,video8706.mp4,https://www.youtube.com/watch?v=xwCFtMOPW_c,180.85,195.01,3,two females playing table tennis game in the stadiuum ||| two females playing tennis game in the tennis court ||| there is a woman playing badminton in a court ||| two people playing an indoors singles tennis match ||| two girls were playing the tennis match in stadium ||| the play ground in the teams play and watch fans vedio ||| a two girls are playing shuttle cock game ||| women s single tennis match video showing a small part of the match ||| two people playing tennis at a tennis competition ||| two women play badminton on a green court with a purple border ||| two women play a hotly contested badmitton game in a stadium ||| two women playing playing shuttle cock game ||| two women playing tennis in on an indoor tennis court ||| two people play a game of badminton against one another ||| two women tennis players in an intense match ||| group of people are standing while two women play badminton ||| a red and blue color dress players playing game batmanton inside a stadium audience watching displaying on screen ||| a pair of athletes play a challenging game of tennis ||| two women are playing badminton match in an indoor stadium ||| some people are playing tennis outside on a court
tennis,17,video5368,video5368.mp4,https://www.youtube.com/watch?v=YH6zJpW4yfo,50.33,66.49,3,there are two ladies playing foot ball and one missed the ball ||| there is a woman in violet dressing playing badminton ||| two women are playing a terrific rally of shuttle badminton ||| two players are playing tennis ||| two tennins players are competing in a tennis match one player makes an unbelievable play ||| wearing purple plays against a woman wearing blue and black during a rally where both players end up at the net ||| two tennis players are hitting the ball back and forth then one of them scores on the other ||| two people playing an intense game of tennis ||| two women playing playing a shuttle cock game ||| two women are playing against each other in a game of badminton ||| two women play tennis on an inside tennis court ||| a couple of people playing a game of tennis at night on a tennis court ||| people play an exciting game of badminton against one another as music plays in the background ||| breathtaking mini-tennis match between two ladies ||| two players are playing badminton on the court ||| two women are playing badminton in the gym ||| two woman playing professional tennis match ||| two women playing in an intense tennis match ||| a couple guys are competing in the badminton sport ||| some people are playing badminton on a court
tennis,17,video2860,video2860.mp4,https://www.youtube.com/watch?v=W4oIrtzDIcQ,7.62,33.18,3,two players wearing black and white dress playing the tennis well in the tennis court ||| a man playing tennis outside trades volleys with a competitor ||| two men compete in a game of tennis by volleying balls across a net on a court ||| two people are on a tennis court playing a round of tennis ||| two men play a game of tennis on a partly cloudy day ||| two men are training in a tennis match it is in the broad daylight ||| two players are playing tennis the man is using both hands to hit the tennis ball ||| the view pro tennis star alex slabinsky sees as he plays for a training video ||| two men training in the game of tennis on a clear sunny day ||| atp pro tennis player alex slabinsky is hitting back and forth with another player on a tennis court ||| guy in cap hitting ball hard on a tennis court ||| an outdoors tennis field with 2 men playing tennis viewed from the back of one of the men ||| two people are playing tennis in a court on a cloudy afternoon ||| a man trains for tennis returning volleys powerfully from the back of the court ||| two men training in tennis together while playing it ||| two men are playing tennis on a sunny day ||| two men hit a tennis ball back and forth vigorously in an attempt to score a point ||| the two players are volleying back and forth on an out door tennis court ||| two men are playing tennis on a out door court one in white one in black ||| some people are playing tennis outside on a court
tennis,17,video5832,video5832.mp4,https://www.youtube.com/watch?v=Youn_lyV-RM,40.77,60.97,3,a man ina brown and green shirt describes the body type needed to professionally play table tennis ||| a jersey man is playing table tennis in a court ||| a man discusses the advantages of having long arms during table tennis ||| a man in a striped green shirt talks about the benefits and disadvantages of having long arms during a table tennis match ||| a tennis player is talking about his experience during the game ||| in the athens olympics a sportsman is describing the advantages of a long arm reach in the ping pong battle between all countries in the olympics ||| the table tennis player talks about the advantage of having long having long forehands for playing table tennis ||| a man is slowly playing table tennis ball ||| table tennis is slowly on the ball ||| two players are playing tennis on the ground ||| a twentysomething ping pong player talks about how long arms can be both a benefit and a hindrance in ping pong ||| a slow motion replay of two table tennis players competing against each other ||| a table tennis professional explains how having long arms can help a medium height player do well on the table tennis court ||| a ping pong player discusses how having long arms helps when playing ping pong while clips are shown of ping pong players with long arms ||| a player is explaining how to keep your body fit to play table tennis ||| a man wearing colorful t-shirt is describing how to play table tennis ||| man in blue shirt is catching the ball and winning point ||| a red and blue dress color wearing t shirt players playing table tennis game and explayning how to position bat speaking displaying on screen ||| a man talks about the advantages of long arms in ping pong ||| ping pong player explaining about some tricks to win matches
tennis,17,video8699,video8699.mp4,https://www.youtube.com/watch?v=UUtI2drxxKs,199.05,213.85,3,a man in a british accent talking while a tenis match is being shown ||| people are gathered in the stadium to watch tennis match ||| women s singles semi final and men s doubles game of badminton are progressing ||| the man in shorts hit the birdie over the net on the court ||| a man has reflected the tennis ball back very well in a professional tennis match ||| in the cort the table tennis players are played in very well the colour of the back ground is red ||| two female tennis players performing a match on the court ||| in a tv sports channel a badminton singles semifinal is shown and then doubles match is also shown ||| two dress players and two blue dress players were playing tennis ||| a two men are playing a table tennis game semi final ||| two players wearing red play a game of badminton against two players wearing blue ||| team tennis is played by four males on an inside court ||| women playing professional badminton while commentator states semifinal women s single ||| two players are playing badminton match in the gym ||| woman singles tennis match won on a wide shot ||| two teams of young people play a game of badmitton ||| the players are wearing different uniforms and playing tennis and they enjoy the game ||| a group of people play a rough game of badminton ||| women s single table tennis match is being played this is the semi final match ||| badminton players playing against each other in a match
tennis,17,video6583,video6583.mp4,https://www.youtube.com/watch?v=XdrzfRnA8FI,22.49,48.53,3,a doubles game of tennis is being played during a competition ||| there is mixed table tennis competition going on ||| four asian people in red uniforms play badminton in a tournament ||| two pairs of men are playing tennis on a wide green court ||| indoor tennis match is displayed with a particularly furious set on exhibition ||| a very competitive professional doubles tennis match is occurring in front of a huge audience ||| shuttle game of mixed singles the team in red lost the game ||| two teams of tennis players are playing a tennis ||| two people wearing red shirts are playing tennis against two people wearing pink shirts ||| two teams of two players are playing a badmitten game ||| two doubles teams play a point in a badminton match ||| a tennis match between two pairs and the tea on the back wins ||| tennis players go back and forth on the tennis courts ||| different badminton players compete against one another in a match ||| four badminton players are playing a match in the gym ||| a professional badminton match is being played 2 on 2 both teams are in red ||| professional badminton players compete against each other in an arena ||| ping pong players in red and white tshirt playing against each other ||| appears to be a indoor tennis tournament in japan or china ||| there are two teams of two badminton players both in red uniforms playing in a match
tennis,17,video7190,video7190.mp4,https://www.youtube.com/watch?v=XVClORjb4io,325.71,336.63,3,two persons are playing table tennis game ||| table tennis game is going to start and the player are walking in the court ||| table tennis players are playing tennis ||| the basket ball player is playing in very well in the cort ||| the table tennis match of single s men is going on ||| a seems to be walking around the ping pong table ready to battle ||| two atletic men are inside a court playing ping pong for 2015 world championships ||| a man walks in front of a ping pong table while commentators speak about the match ||| two men get ready to play in a big ping pong match ||| two table tennis player playing a very serious game without giving any chance to each other ||| two people compete in a ping pong match ||| a sports announcer talks about a point in a championship table tennis match ||| two guys wearing shorts prepare to play a table tennis match ||| two men in shorts are walking around a room with a ping pong table the ping pong table is purple ||| man in blue shirt is playing match with someone ||| ping pong players of the 2015 world championships after walking around the court ||| two athletes take a break from a table tennis match ||| two sports players are pacing on the floor where they are to compete ||| seems to be a ping pong tournament ||| some people are playing ping pong on a court
tennis,17,video6156,video6156.mp4,https://www.youtube.com/watch?v=Vc5mMQ0kGVU,80.83,94.81,3,there are some tennis players practicing in a court ||| two teams are playing doubles tennis one side has blue shirts and one has red ||| men s double of tennis is taking place in the court ||| two men in blue face off against two men in red in a doubles tennis match ||| the men wearing shorts and hats hit the ball over the net ||| the men s doubles tennis match rally is going on while the audience is enjoying it ||| a team in blue and red playing while peoples watching it ||| a small group watches from tiered benches a men s-doubles tennis match played on a green court enclosed in a black chain-link fence ||| two guys in red shirts play doubles tennis against two men in red shirts ||| a two on two match has team in blue scoring an easy point against opposing red team ||| there are several men playing tennis while a crowd watches ||| active play during a doubles tennis match between men ||| two teams having two player each one is red t-shirt and other in blue are playing lawn tennis ||| a blue and red color dress wearing clothes playing game table tennis audience watching clapping hands displaying on screen ||| four people play tennis there is a team wearing red shirts and the other wearing blue shirts ||| tennis match between two guys wearing green shirts and two wearing red shirts ||| two players wearing blue shirt playing tennis with two players wearing pink shirt ||| men s doubble tennis match is being conducted and the match is going smoothly and the audience were thrilled to watch the ||| a doubles tennis match where one team wears blue shirts and the other team wears red shirts ||| players hit the balls coming from opponents in a tennis match
tennis,17,video1545,video1545.mp4,https://www.youtube.com/watch?v=xF2fHrslLf4,13.05,37.65,3,two doubles teams play badminton by volleying the birdie across a net ||| a men s tennis game one team is wearing yellow and the other is wearing blue and red ||| there is a yellow jersey team playing badminton in a green court ||| a badminton doubles match is being played on a green court surrounded by a blue floor ||| mixed doubles of shuttle badminton is going on ||| an epic battle between tennis players they are running ||| two teams of tennis player are playing a tennis game ||| two teams of two face off in a high level tennis match ||| a doubles shuttle match is played between two teams with referre beside ||| doubles team plays tennis one team yellow the other blue and red ||| tennis players swing the tennis ball back and forth ||| a couple of points from an international badminton doubles match with two men in blue and two men in yellow ||| athletes compete in pro tennis game in front of audience ||| four players are playing a badminton match on the court ||| fierce competetion in dual tennis match from players in yellow ||| the players are wearing different uniforms and playing tennis happily ||| a group of people play a rough game of badminton ||| four young people play an exciting game of tennis ||| a group of players are playing badminton in a court ||| the badminton teams battle each other on the court to find out which team is best
tennis,17,video1608,video1608.mp4,https://www.youtube.com/watch?v=XD4CccRdfCA,44.63,73.67,3,there is going on a table tennis game between two people one is in yellow and the other is in red dressing ||| two players wearing red and yellow t-shirts and play the table tennis with full of energy ||| a red jersey man is playing table tennis in a court ||| the three purple dots are moving left to right and end up with one dot ||| table tennise player with red and orange shirt are playing ||| in the cort the table tennis players are played in very well the colour of the back ground is red ||| in the cort the table tennis players are played in very well the colour of the back ground is red ||| table tennis match in which a yellow dress player won the set ||| two people compete in a fast-paced game of table tennis ||| a two men are playing a table tennis game ||| table tennis players playing the game with out loosing the point ||| two men play table tennis one in orange and the other in yellow ||| two men compete in an intense game of table tennis ||| two players are playing table tennis match in the gym ||| a yellow and red color dress players playing game inside stadium table tennis game audience watching displaying on screen ||| dramatic music plays as two men battle in a table tennis match ||| two men battle in an intense and close table tennis match as thematic music plays ||| two men one in yellow shirt and one in red shirt playing ping pong ||| a pair of young people play a challenging game of ping pong ||| men are playing table tennis in a room with spectators watching them
tennis,17,video4221,video4221.mp4,https://www.youtube.com/watch?v=xyvjf2C0DCc,11.48,38.96,3,two men are playing pingpong in a refered competision the man in red won the point ||| a red tshirt boy is playing table tennis ||| there is a red tshirt man playing table tennis in a court ||| two ment compete in a table tennis match and one man uses his foot ||| at a professional ping-pong match a player in red wins a point against his opponent in black by making a shot with his foot ||| in the cort the table tennis players are played in very well ||| chineese ping pong championship ||| two men playing ping pong professionally and aggressive ||| two ping pong players are smacking the ball back and forth and then the red player pulls a trick and wins the game ||| a ping pong match between a red team and a black team with a referee blowing whistle ||| two men are playing ping pong as the man in red scores ||| two men are playing ping pong one player uses his foot in place of the paddle ||| two men play ping pong in a stadium in front of lots of people ||| player raising his hand after hitting tt ball with leg ||| a red and black dress color wearing t shirt players playing table tennis game running in stadium audience watching displaying on screen ||| a red and blue dress color wearing t shirt players playing table tennis game running in stadium audience watching displaying on screen ||| a pair of young people play a challenging game of ping pong ||| a pair of young people play a challenging game of ping pong ||| two men in red and black are playing table tennis together ||| two players are playing table tennis in the indoor stadium
tennis,17,video671,video671.mp4,https://www.youtube.com/watch?v=sG2aDu9wD_0,865.29,881.05,3,two persons are playing table tennis game ||| there is a man in red is playing with a man ||| two people playing table tennis concentrating well ||| a match of ping pong is being played in a gym ||| two professional ping pong players are playing to win ||| two tennis players playing ping pong on a red floor show off their masterful skills ||| the men hits the ball over the net with a pedal ||| a professional ping pong match is under way both players are even ||| two men in a ping pong match on a red floored court ||| three rectangles of blue light are placed under a blue ping-pong table as players use gentle and hard strokes to hit the ball ||| two people playing table tennis and people were cheering ||| two ping pong players duel in a competition ||| ping pong match and very exciting to watch these two guys ||| two people are engaged in an intense table tennis match in front of a crowd of spectators in a large arena ||| two table tennis player playing a very serious game without giving any chance to each other ||| on a court two male table tennis players are engaged in a game and there is a male voice over ||| two men play ping pong in front of a crowd of people ||| two men are playing against each other while a crowd watch ||| two table tennis athletes performing a great volley ||| a man in a red shirt is up against a man in a white shirt in a ping pong tournament with an asian announcer talking in the background
tennis,16,video5144,video5144.mp4,https://www.youtube.com/watch?v=VV3vlI5ssBw,22.57,39.32,3,a man is talking about how to measure swing rate ||| the swing rate of a tennis racket is measured by a bald man in a blue shirt ||| swing rate is a measure of how heavy a racket will feel when swung ||| a man is returning a tennis ball that was hit towards him in a slow motion speed ||| the man wearing a purple shirt hits the ball over the net ||| person playing tennis and someone was explaining how to play it ||| in the tennis practice the blue shirt player is swinging the rocket gently on left and right side ||| a bald man in a purple shirt plays tennis while someone talks about swing weight ||| a bald man wearing blue tshirt returning a tennis shot ||| a lawn tennis professional explains with some strokes what he means by swing-way in terms of weight of the racket ||| tennis coach giving a demonstration of a tennis shot for his students ||| a tennis player swings a racket and hits a tennis ball in slow motion ||| a man in a blue shirt hitting a tennice ball in slow motion ||| a man holds a tennis racket and swings it to hit balls ||| man in blue shirt is hitting the ball with his racket ||| a man talks about the science of a tennis racket ||| a blue and green color dress speaking players playing game tennis inside a stadium displaying on screen ||| a bald man demonstrates how to play a game of tennis ||| a person is playing the tennis and a person describes about the tennis racket quality and its size and comfortness etc ||| some people are playing tennis outside on a court
tennis,16,video5027,video5027.mp4,https://www.youtube.com/watch?v=YaCPCWyxcLo,362.13,373.77,3,a tennis match is won by two players in yellow against a team in blue ||| the moment following a win by a doubles team in a racquet sport ||| a badminton team celebrates and shakes hands with opponents after a match ||| asian men celebrating a win at their tennis match ||| the teams shake hands as the audience watch them ||| professional badmitton players are celebrating a victory in the stadium ||| the badminton men s doubles match is over and the people are clapping for them ||| a grinning man wearing a two-tone yellow shirt shakes his extended arms while holding a racket and hugs a teammate similarly dressed ||| asian men get excited and congratulate each other with tennis rackets in their hands ||| a pair of badmitton players celebrate wining a big championship ||| men playing badminton and score as the audience claps ||| crowd cheering and clapping at the end of a match of shuttle tennis ||| men s doubles badminton competition draws to a close with the contestants congratulating each other for the good game that was played ||| a yellow and blue color dress players playing game inside stadium batmanton game audience watching clapping hands displaying on screen ||| a yellow and blue color dress players playing game inside stadium batmanton game audience watching clapping hands displaying on screen ||| young athletes embrace each other after a challenging game ||| in a tennis match yellow colour shirt team has won the match ||| a doubles tennis match with one pair in yellow and the other in blue ||| an audience is watching something in a room ||| some people on a badminton court are cheering and hugging
tennis,16,video3872,video3872.mp4,https://www.youtube.com/watch?v=YWpB0HlPXuA,186.21,197.49,3,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net ||| players are busy and actively involved in the game of table tennis ||| a man is shown making a serve during a table tennis match ||| two men engaged in a game of table tennis while a background voice explains some basic rules ||| two men play in a ping pong competition while a large arena of people watch ||| the table tennis match between the men s singles is going on while the audience is watching it ||| the play ground in the teams play and watch fans vedio ||| a player in red serves ball from underneath against opponent in black during indoor table tennis ||| a man talks about how improving your serve in table tennis will improve other aspects of your game ||| ping pong instructional video as two men are playing in a match ||| a guy speaking about rotation of the ping pong ball ||| man in red shirt is serving in the table tennis match ||| person in red shirt is playing ping pong with other person ||| a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen ||| professional ping pong game and educating on ping pong ||| a man serving a ping pong ball in slow motion ||| improving you serve in table tennis will also help your receiving get better ||| two players are playing table tennis in a court ||| a couple of men are playing ping pong on a place ||| some people are playing ping pong on a court
tennis,16,video1543,video1543.mp4,https://www.youtube.com/watch?v=ZPiI7VFsD1k,11.97,23.69,3,a man in green t-shirt is practising his table tennis skills ||| man in green t-shirt is showing his skill in balancing with table tennis ball ||| two persons are playing table tennis game ||| there is a man doing some techniques in a court ||| a table tennis player is trying to bounce and balance a ping pong ball on the handle of his racket for as long as he can ||| a table tennis player balances the ball on his racket ||| a man holding a ping racket and bouncing the ball on the handle ||| a man in a green shirt turns a ping pong paddle so the butt side of the handle is facing up and bounce a ping pong ball on it ||| the player is playing tricks with his board ||| a man in a green shirt and black shorts repeatedly bounces a white ping pong ball on the bottom edge of his paddle handle ||| hip hop music plays as a pale man in a green and red shirt warms up to play table tennis ||| two table tennis players play a competitive match ||| table tenis players holding paddles with a song playing in the back ground ||| a green and blue t shirt player playing with bat in ground displaying on screen ||| two expert ping pong players take a momentary pause at the ittf world tour ||| a table tennis performs a trick with his paddle ||| a badminton player in green dress is showing this badminton tricks ||| young men do funny tricks while playing ping pong ||| the man bounces a ping pong ball on the end of his paddle ||| some people are playing ping pong on a court
tennis,15,video6973,video6973.mp4,https://www.youtube.com/watch?v=upji-kezT3w,334.61,353.49,3,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net ||| two people watching table tennis match in the indoor stadium ||| two persons are playing table tennis game on the stadium ||| two men are playing table tennis in a room full of people ||| a game of table tennis between two asian opponents is won when one hits the ball completely over the opponents head ||| the table tennis player in black jumps with joy after winning the game ||| table tennise player with blue and red shirt are playing ||| the table tennis match rally of men s singles is seen ||| a ping-pong player wins a point runs away from the blue table jumps with knees high runs to gym mats ||| a televised ping pong championship is won by the guy in the black shirt ||| two men play ping pong in a stadium with people watching ||| a man plays table tennis with another man at a tournament ||| a table tennis match between two chinese players and the winner celebrating the victory ||| two asian men playing ping pong in a tournament as the man in the blue shirt won ||| the player in blue shirt is celebrating the point and requiring a break ||| two players are playing table tennis match in the gym ||| a blue and black color dress wearing clothes playing game table tennis audience watching clapping hands displaying on screen ||| a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen ||| a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen ||| a couple of men are playing ping pong inside
tennis,15,video2608,video2608.mp4,https://www.youtube.com/watch?v=XD4CccRdfCA,31.84,44.38,3,two men playing ping pong there is a crowd watching to the left ||| two men dressed in red are playing ping-pong in slow motion ||| the men in shorts hit the ball over the net with a paddle ||| in the cort the shuttle single players are played in very well ||| in the cort the table tennis players are played in very well the colour of the back ground is blue ||| in the cort the table tennis players are played in very well the colour of the back ground is red ||| slow motion of two male table tennis players competing ||| a guy in a uniform is trying to win his pingpong competition ||| two men play a match of table tennis indoors while spectators look on ||| ping pong match between two people both in red shirts and shows the one guy running onto other side ||| two men run around playing a game of table tennis as music plays ||| a ping pong match between 2 men while a crowd is watching ||| two players one in red t-shirt and other in red and black t-shirt are playing table tennis in a stadium ||| the player in red shirt is hitting the ball so hard ||| ping pong player shows his effort and struggle in returning the ball ||| an extra ordinary table tennis match is being played by two young players ||| a table tenis mens single match is played and the player beautifully service the opponent ||| men s single table tennis is being played and the people are watching very curiously ||| a very intense table tennis match being played in front of a crowed ||| ping pong tournament in slow motion of a guy doing an incredible move to save the ball
tennis,15,video1536,video1536.mp4,https://www.youtube.com/watch?v=TdEBIXpeDHQ,9.89,36.09,3,two extremely talented athletes are vying for the win in a table tennis match ||| two men are facing off in a ping pong tournament ||| two men playing table tennis where one guy wearing red and other black shirt ||| two players dressed in black and red are playing table tennis ||| this is a very intense table tennis match between two athletes in outstanding form ||| table tennis players are playing tennis ||| two people are playing ping pong or table tennis and volleying the ball back and forth ||| a ping-pong player wearing black shirt and shorts leans his extended arm on the blue table while holding the white ball in his upturned palm ||| two men are playing ping pong the man in the red shirt wins the match quickly ||| two men play ping pong in an arena hitting the ball back and forth very fast scoring points ||| intense ping pong action is being shown on display ||| at a ping pong tournament you see two men competing ||| two men play table tennis one wears a red shirt one wears a black shirt ||| two men play a ping pong match in a large stadium ||| two ping pong player playing a very serious game without giving any chance to each other ||| two asian men are playing ping pong and one of them scores ||| man in black shirt is playing match with man in red shirt ||| a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen ||| two asian men playing a professional game of ping pong ||| tabile tennis game
tennis,15,video9363,video9363.mp4,https://www.youtube.com/watch?v=3jT_q7dt-cM,171.51,181.98,3,a man stabs monica seles ||| a person is explaining something ||| a tea break during a tennis match ||| a tennis player is sitting in a chair ||| a tennis player sits down after a match ||| a tennis player sits down in a match while audience watches her in panic ||| a tennis player sitting down ||| a woman is sitting down after making tennis ||| a woman recovers from a game of tennis ||| a woman takes a break from playing tennis ||| a women playing tennis is injured ||| an injured tennis player is attended to ||| some people playing tennis ||| some tennis players engage in a match ||| tennis player sitting on bench ||| this is a clip from a tennis game ||| woman playing tennis ||| women are playing sports ||| an injured tennis player is attended to ||| a tennis player sits down after a match
tennis,14,video19,video19.mp4,https://www.youtube.com/watch?v=tkyX9RU3FDw,5.05,21.41,3,two men during a tenis match the commentator is speaking french ||| two men compete in a fast paced table tennis match ||| table tennis is being played by two men and finishes the ball ||| the player with red t-shirt smashes the ball well and wins a point ||| two ping pong players are in active competition against each other ||| the table tennis match of men s singles is going on ||| the player with black dress starts the serve then lost the set ||| a green dress man and red dress man playing badminton ||| in a ping pong stadium two men play a game ||| a two men are playing a table tennis game ||| a two men are playing a table tennis game ||| the computer is not giving me access to the video ||| two men play ping pong in a large stadium ||| a very skillful ping pong rally in a professional tournament match ||| two young men face off in an organized table tennis match ||| two ping pong players match off and the red player wins ||| professional game indoors of ping pong played by 2 men watched by a crowd ||| tennis table players hit a ball back and fourth on a green tennis table ||| a mens single table tennis is being shown and it is the semi-final match ||| ping pong players in red and green tshirt playing against each other
tennis,12,video6187,video6187.mp4,https://www.youtube.com/watch?v=XD4CccRdfCA,132.38,156.42,3,two young men are playing a very competitive game of table tennis ||| two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net ||| table tennies court playing two players well ||| two boys playing ping pong one is wearing a blue shirt and the other is wearing a red shirt ||| a green tshirt man is playing table tennis ||| ping pong match is played between a man in a blue shirt and a man in a red shirt ||| two men play table tennis and the one in blue wins ||| a two men are playing a table tennis game ||| two players playing table tennis match in a competition ||| two men volley a ping pong ball back and forth at a tournament ||| two players play table tennis in an indoor arena before an audience ||| pro players in a ping pong tournament game ||| two players are in the gym and playing table tennis ||| two boys playing ping pong in a competition with music ||| a man in blue tshirt playing very wellboth player playing good ||| a man in blue and a man in red playing professional ping pong against each other ||| there is video of two players in a professional ping pong tournament with a slow motion replay ||| a person looking at the camera and talking ||| two boys are playing an intense game of ping pong ||| some people are playing ping pong on a court
tennis,12,video5154,video5154.mp4,https://www.youtube.com/watch?v=XgzUuc3CvRc,52.77,75.13,3,two on each side of this tennis match and both sides doing very well ||| two teams in men s doubles tennis competing to win a match ||| all persons are playing badmintion game in a ground ||| two players in black oppose two players in blue separated by a white net on a green court with white lines ||| four people of two sports teams are playing tennis ||| chinese people are playing doubles badminton and the blue team appears to be winning ||| four players were playing a tennis on the stadium ||| four people are hitting a shuttlecock back and forth over a net an audience in watching ||| two teams of men play a badmitton match in a large stadium ||| teams of doubles play tennis one team in blue and the other in black ||| teams of two men each play tennis against each other in a professional tournament ||| a badminton doubles match between chinese and vietnamese players ||| a point in a doubles badminton match is played ||| two doubles teams competing in a badminton match sponsored by yonex a japanese manufacturer of sporting goods ||| group of four players are playing a badminton match in a gym ||| shuttle bat tournament doubles played enthusiastically by both team ||| a group of athletes play an exciting game of tennis ||| a group of young people play a tough game of badminton ||| two men are playing against two other men in a game of badminton in a professional court with spectators ||| some people in some blue shirts are playing a game
tennis,12,video413,video413.mp4,https://www.youtube.com/watch?v=YH6zJpW4yfo,3.05,15.61,3,a man in black playing badminton on the court ||| there is a man playing with tricks in a court ||| two man playing table tennis very aggressively ||| here the two players are playing a match which was very interesting where one of them lost the game point ||| two men engage in a rapid and tense game of tennis on a green court ||| two men play tennis with some great moves on this green court ||| the men play badmitton on the green court ||| a red dress player and green dress player were playing tennis ||| two men hit a ball back and forth across a net in a tennis match ||| two men are moving and jumping on a green court while hitting a small yellow ball back and forth over a net with raquets ||| two men compete in indoor bad-mitten match and man in black scores point ||| two men play a badminton match against each other ||| two people paying tennis on a green surface ||| man in blue shirt is playing badminton with other person ||| two men are playing badminton match on the court ||| two players are playing badminton match in the gym ||| a pair of young people play a rough game of tennis ||| young people play a rousing tennis match as people cheer ||| players playing the tennis match and hit the ball each other to get the points ||| some people are playing badminton on a court
swimming,19,video513,video513.mp4,https://www.youtube.com/watch?v=2alP2ZlmmFA,360.61,372.13,3,a competitive swimming match ||| a man gives commentary for swimming in the olympics ||| a man is swimming ||| a swimming contest showing people swimming at the olympics ||| guys swimming in the swimming competition ||| many men are swimming competitively ||| men are swimming in a swimming competition ||| men compete in swimming ||| michael phelps competes against other swimmers ||| michale phelps is swimming in the olympics against others ||| olympic swimmers competing in a large pool ||| olympic swimmers race in london ||| people are competing in a swimming race ||| people swimming the length of a pool ||| swimmers are racing in a pool ||| the swim meet was very competitive ||| the swimmers are participating the tournament ||| underwater view of swimmers in competition ||| a competitive swimming match ||| people are competing in a swimming race
swimming,19,video4540,video4540.mp4,https://www.youtube.com/watch?v=txH2pVgNDww,129.34,145.4,7,people are playing in water while some of them watch them ||| two persons playing with dolphin ||| there is some one swimming with dolphins ||| one man in a blue wetsuit and one woman in a red wetsuit are in a swimming pool then a dolphin comes up to them and the three of them duck underwater simultaneously ||| a man and woman are seeing swimming in fish tank and they are being shot with the help of a camera hanging there through a crane ||| one boy and girl swimming near dolphin in a swimming pool ||| children play together in a pool that has a dolphin in it ||| the boy and girl were playing with the dolphin in the swimming pool ||| a camera records some swimmers in the pool ||| a camera films trainers interacting with a dolphin in a pool ||| it match live telecast programmed and rather then news now easy ||| two people are showing off a dolphin from the pool while a crowd watches on ||| two people make a dive on a swimming pool with a dolphin while the moving camera is capturing the moment ||| kids are being filmed swimming in a pool with a dolphin ||| two kids are swimming with a dolphin in a pool ||| blue and red dress girl and boy swimming in water whale moving up and down ||| young boys and girls are swimming in the pool when big fishes entered ||| bunch of people swimming with the dolphins at an aquarium ||| the man and woman were rehearsing the scene in the pool ||| some people are swimming around in a pool with a dolphin
swimming,19,video4440,video4440.mp4,https://www.youtube.com/watch?v=VL12nbnCg9Y,175.86,187.33,3,a man is standing next to a pool ||| a man is talking about swimming ||| a man near a pool ||| a person is talking about water polo while men goof around in a pool ||| people are standing near a pool and someone else is splashing around in the pool in a comedic video clip ||| people go for a swim ||| swimmers are shown by the pool ||| two boys comment comically on the disturbance in their local pool ||| two guys stand on the edge of a pool and watch someone splashing around in the water ||| two kids standing on edge of pool with someone splashing inside of the pool ||| two man s are standing near swimming pool and looking at something ||| two men stand by a pool and lok down into it while something splashes around ||| two men standing beside the swimming pool ||| two men watch as someone is struggling in the pool ||| two men watch as someone treads water in a pool ||| two people standing by a pool watching someone ||| two shirtless men stand beside a pool ||| two teens watch someone splashing in the pool ||| two people standing by a pool watching someone ||| two men standing beside the swimming pool
swimming,19,video579,video579.mp4,https://www.youtube.com/watch?v=WTAF3OFhzdA,1172.85,1192.29,10,a man is swimming on one side of his body using only one hand and moving forward with his legs ||| a balding swimmer does a side stroke in a swiiming pool ||| a man does a side stroke in a a swimming pool underwater ||| a man wearing a dark swimsuit is swimming in a pool on his side with one arm at his waist and the other out in front ||| a man swims sideways below the surface of the water while extending one arm overhead and kicking his legs in a pool of reflections ||| a person in swimming pool show secret swim under the water ||| man swimming on his side through water in a pool ||| a person in a pair of black bathing shorts is swimming in crystal blue water ||| someone is swimming in the pool while a narrator instructs on swimming methods ||| a man does a side stroke swimming in a pool ||| a man swims in a swimming pool as a man describes it ||| man in black shorts is swimming underwater in the pool ||| the man is swimming underwater in the swimming pool ||| a man swims under the water in the pool ||| a man swimming in water with one hand displaying on screen ||| a person swimming inside water with one hand displaying on screen ||| a person wearing black swim trunks is swimming in a pool ||| a person in trunks shows how to swim in a pool ||| a person showing swimming techniques in front of camera ||| a man wearing black swim shorts is swimming on his side back and forth in a swimming pool
